category,season,pilling,condition,price,pattern,stains,holes,front_img,back_img,timestamp,day,cut_multihot,damage_count,damage_severity,material_dict,material_vector,main_color,brand,type,size,usage
0,0,4,4,<50,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_11_53_36.jpg,/content/dec2022/2022-12-14/back_2022_12_14_11_53_36.jpg,2022_12_14_11_53_36,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 95, 'spandex': 5}","[0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]",0,2,2,3,0
2,1,5,5,50-100,1,0,0,/content/dec2022/2022-12-14/front_2022_12_14_08_36_47.jpg,/content/dec2022/2022-12-14/back_2022_12_14_08_36_47.jpg,2022_12_14_08_36_47,2022-12-14,"[0, 0, 0, 0, 1, 0, 1, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,6,0,7,1
2,1,4,4,<50,1,0,0,/content/dec2022/2022-12-14/front_2022_12_14_08_39_48.jpg,/content/dec2022/2022-12-14/back_2022_12_14_08_39_48.jpg,2022_12_14_08_39_48,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,2,7,0
0,3,4,3,<50,0,1,1,/content/dec2022/2022-12-14/front_2022_12_14_11_50_14.jpg,/content/dec2022/2022-12-14/back_2022_12_14_11_50_14.jpg,2022_12_14_11_50_14,2022-12-14,"[0, 1, 0, 0, 1, 0, 0, 0]",1,1,"{'cotton': 96, 'elastane': 4}","[96, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,1,0,3,0
0,1,4,4,<50,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_09_31_21.jpg,/content/dec2022/2022-12-14/back_2022_12_14_09_31_21.jpg,2022_12_14_09_31_21,2022-12-14,"[1, 0, 0, 0, 0, 0, 1, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0,2,0
0,2,4,3,<50,1,1,1,/content/dec2022/2022-12-14/front_2022_12_14_08_01_15.jpg,/content/dec2022/2022-12-14/back_2022_12_14_08_01_15.jpg,2022_12_14_08_01_15,2022-12-14,"[1, 0, 0, 0, 1, 0, 0, 0]",1,1,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0,0,0
0,3,3,4,<50,0,0,0,/content/dec2022/2022-12-14/front_2022_12_14_11_55_49.jpg,/content/dec2022/2022-12-14/back_2022_12_14_11_55_49.jpg,2022_12_14_11_55_49,2022-12-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 95, 'elastane': 5}","[0, 95, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0
0,3,5,4,100-150,0,0,0,/content/dec2022/2022-12-14/front_2022_12_14_09_49_29.jpg,/content/dec2022/2022-12-14/back_2022_12_14_09_49_29.jpg,2022_12_14_09_49_29,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,5,2,0,1
1,2,4,3,50-100,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_12_22_11.jpg,/content/dec2022/2022-12-14/back_2022_12_14_12_22_11.jpg,2022_12_14_12_22_11,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,2,5,0
0,1,4,3,<50,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_09_32_55.jpg,/content/dec2022/2022-12-14/back_2022_12_14_09_32_55.jpg,2022_12_14_09_32_55,2022-12-14,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,2,0
0,5,3,3,<50,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_09_38_43.jpg,/content/dec2022/2022-12-14/back_2022_12_14_09_38_43.jpg,2022_12_14_09_38_43,2022-12-14,"[0, 1, 0, 0, 0, 0, 0, 1]",0,0,"{'acrylic': 62, 'polyester': 28, 'wool': 8, 'elastane': 2}","[0, 28, 0, 62, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,1,0,3,0
0,3,4,3,<50,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_09_45_49.jpg,/content/dec2022/2022-12-14/back_2022_12_14_09_45_49.jpg,2022_12_14_09_45_49,2022-12-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 95, 'elastane': 5}","[0, 95, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,3,3,0
1,1,4,3,<50,1,1,0,/content/dec2022/2022-12-14/front_2022_12_14_09_40_55.jpg,/content/dec2022/2022-12-14/back_2022_12_14_09_40_55.jpg,2022_12_14_09_40_55,2022-12-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,0,4,0
0,1,4,3,<50,2,1,0,/content/dec2022/2022-12-14/front_2022_12_14_08_25_21.jpg,/content/dec2022/2022-12-14/back_2022_12_14_08_25_21.jpg,2022_12_14_08_25_21,2022-12-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0,5,0
0,3,4,4,<50,0,0,0,/content/dec2022/2022-12-14/front_2022_12_14_09_35_07.jpg,/content/dec2022/2022-12-14/back_2022_12_14_09_35_07.jpg,2022_12_14_09_35_07,2022-12-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,2,0,0,0
3,5,4,4,50-100,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_11_06_17.jpg,/content/dec2022/2022-12-14/back_2022_12_14_11_06_17.jpg,2022_12_14_11_06_17,2022-12-14,"[0, 0, 0, 1, 0, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,1,0,8,0
0,1,3,3,<50,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_12_28_18.jpg,/content/dec2022/2022-12-14/back_2022_12_14_12_28_18.jpg,2022_12_14_12_28_18,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 98, 'elastane': 2}","[98, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,2,3,0
0,3,3,3,<50,2,0,0,/content/dec2022/2022-12-14/front_2022_12_14_12_09_05.jpg,/content/dec2022/2022-12-14/back_2022_12_14_12_09_05.jpg,2022_12_14_12_09_05,2022-12-14,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,3,0,0,0
0,3,5,5,50-100,0,0,0,/content/dec2022/2022-12-14/front_2022_12_14_11_46_46.jpg,/content/dec2022/2022-12-14/back_2022_12_14_11_46_46.jpg,2022_12_14_11_46_46,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 71, 'polyester': 27, 'elastane': 2}","[71, 27, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,2,4,1
0,2,4,4,<50,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_12_03_41.jpg,/content/dec2022/2022-12-14/back_2022_12_14_12_03_41.jpg,2022_12_14_12_03_41,2022-12-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,1,0,2,0
1,3,4,2,<50,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_07_58_23.jpg,/content/dec2022/2022-12-14/back_2022_12_14_07_58_23.jpg,2022_12_14_07_58_23,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,2,3,4,0
0,2,4,3,50-100,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_08_48_42.jpg,/content/dec2022/2022-12-14/back_2022_12_14_08_48_42.jpg,2022_12_14_08_48_42,2022-12-14,"[0, 0, 0, 1, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,0,2,0,0
1,3,4,3,50-100,0,1,0,/content/dec2022/2022-12-14/front_2022_12_14_08_07_10.jpg,/content/dec2022/2022-12-14/back_2022_12_14_08_07_10.jpg,2022_12_14_08_07_10,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 90, 'polyester': 10}","[90, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,5,3,2,0
2,5,4,3,<50,1,1,0,/content/dec2022/2022-12-14/front_2022_12_14_11_08_38.jpg,/content/dec2022/2022-12-14/back_2022_12_14_11_08_38.jpg,2022_12_14_11_08_38,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,0,7,0
0,2,5,3,<50,1,0,0,/content/dec2022/2022-12-14/front_2022_12_14_09_43_10.jpg,/content/dec2022/2022-12-14/back_2022_12_14_09_43_10.jpg,2022_12_14_09_43_10,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,2,2,0
0,1,5,4,50-100,1,0,0,/content/dec2022/2022-12-14/front_2022_12_14_12_14_24.jpg,/content/dec2022/2022-12-14/back_2022_12_14_12_14_24.jpg,2022_12_14_12_14_24,2022-12-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0,3,1
0,3,4,2,<50,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_14_00_15.jpg,/content/dec2022/2022-12-01/back_2022_12_01_14_00_15.jpg,2022_12_01_14_00_15,2022-12-01,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 90, 'elastane': 10}","[90, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,1,0,3,0
2,2,4,2,<50,3,1,0,/content/dec2022/2022-12-01/front_2022_12_01_10_10_58.jpg,/content/dec2022/2022-12-01/back_2022_12_01_10_10_58.jpg,2022_12_01_10_10_58,2022-12-01,"[0, 0, 0, 0, 1, 1, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,3,7,0
1,3,5,4,100-150,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_10_19_35.jpg,/content/dec2022/2022-12-01/back_2022_12_01_10_19_35.jpg,2022_12_01_10_19_35,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 55, 'wool': 45}","[0, 55, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,2,2,0,1
0,1,5,5,<50,0,0,0,/content/dec2022/2022-12-01/front_2022_12_01_14_04_20.jpg,/content/dec2022/2022-12-01/back_2022_12_01_14_04_20.jpg,2022_12_01_14_04_20,2022-12-01,"[0, 0, 0, 1, 0, 0, 1, 0]",0,0,"{'polyester': 95, 'elastane': 5}","[0, 95, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,2,2,1
0,3,4,5,100-150,1,0,0,/content/dec2022/2022-12-01/front_2022_12_01_13_01_33.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_01_33.jpg,2022_12_01_13_01_33,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'wool': 30, 'polyester': 30, 'acrylic': 30, 'other': 10}","[0, 30, 0, 30, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,2,3,2,1
1,3,5,5,100-150,0,0,0,/content/dec2022/2022-12-01/front_2022_12_01_12_52_40.jpg,/content/dec2022/2022-12-01/back_2022_12_01_12_52_40.jpg,2022_12_01_12_52_40,2022-12-01,"[0, 0, 0, 0, 1, 1, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,4,0,3,1
0,1,5,5,<50,1,0,0,/content/dec2022/2022-12-01/front_2022_12_01_14_14_44.jpg,/content/dec2022/2022-12-01/back_2022_12_01_14_14_44.jpg,2022_12_01_14_14_44,2022-12-01,"[1, 0, 0, 0, 0, 0, 0, 1]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,4,1,3,1
2,5,3,3,50-100,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_09_56_38.jpg,/content/dec2022/2022-12-01/back_2022_12_01_09_56_38.jpg,2022_12_01_09_56_38,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'nylon': 50, 'polyester': 50}","[0, 50, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12,6,2,7,0
1,3,5,5,>400,0,0,0,/content/dec2022/2022-12-01/front_2022_12_01_10_01_59.jpg,/content/dec2022/2022-12-01/back_2022_12_01_10_01_59.jpg,2022_12_01_10_01_59,2022-12-01,"[0, 0, 0, 0, 1, 1, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,3,3,1
1,3,3,4,50-100,1,0,0,/content/dec2022/2022-12-01/front_2022_12_01_13_04_18.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_04_18.jpg,2022_12_01_13_04_18,2022-12-01,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0,4,0
1,2,4,4,50-100,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_13_13_28.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_13_28.jpg,2022_12_01_13_13_28,2022-12-01,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,0,4,0
0,5,4,3,100-150,0,0,1,/content/dec2022/2022-12-01/front_2022_12_01_10_07_56.jpg,/content/dec2022/2022-12-01/back_2022_12_01_10_07_56.jpg,2022_12_01_10_07_56,2022-12-01,"[0, 0, 0, 0, 1, 1, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,3,2,0
1,3,4,2,<50,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_13_11_53.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_11_53.jpg,2022_12_01_13_11_53,2022-12-01,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,2,0,4,0
3,1,5,5,50-100,1,0,0,/content/dec2022/2022-12-01/front_2022_12_01_13_34_22.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_34_22.jpg,2022_12_01_13_34_22,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,2,6,1
1,2,4,3,50-100,1,1,0,/content/dec2022/2022-12-01/front_2022_12_01_13_51_18.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_51_18.jpg,2022_12_01_13_51_18,2022-12-01,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'acrylic': 78},"[0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0,0,0
0,1,5,5,<50,0,0,0,/content/dec2022/2022-12-01/front_2022_12_01_14_02_07.jpg,/content/dec2022/2022-12-01/back_2022_12_01_14_02_07.jpg,2022_12_01_14_02_07,2022-12-01,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 95, 'elastane': 5}","[95, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,2,0,0,1
2,5,3,3,50-100,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_09_56_35.jpg,/content/dec2022/2022-12-01/back_2022_12_01_09_56_35.jpg,2022_12_01_09_56_35,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'nylon': 50, 'polyester': 50}","[0, 50, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12,6,2,7,0
2,3,5,5,100-150,0,0,0,/content/dec2022/2022-12-01/front_2022_12_01_10_04_50.jpg,/content/dec2022/2022-12-01/back_2022_12_01_10_04_50.jpg,2022_12_01_10_04_50,2022-12-01,"[0, 0, 0, 0, 1, 1, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,6,3,7,1
0,2,3,2,<50,3,1,0,/content/dec2022/2022-12-01/front_2022_12_01_13_25_14.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_25_14.jpg,2022_12_01_13_25_14,2022-12-01,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 95, 'elastane': 5}","[0, 95, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,4,0
1,2,4,4,50-100,0,0,0,/content/dec2022/2022-12-01/front_2022_12_01_13_16_21.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_16_21.jpg,2022_12_01_13_16_21,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 97, 'elastane': 3}","[97, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,2,2,4,1
0,2,5,4,50-100,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_13_44_48.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_44_48.jpg,2022_12_01_13_44_48,2022-12-01,"[0, 0, 0, 0, 0, 0, 1, 0]",0,0,"{'cotton': 80, 'polyester': 20}","[80, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0,5,0
0,1,4,3,<50,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_14_17_17.jpg,/content/dec2022/2022-12-01/back_2022_12_01_14_17_17.jpg,2022_12_01_14_17_17,2022-12-01,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0,3,0
0,3,5,5,100-150,1,0,0,/content/dec2022/2022-12-01/front_2022_12_01_10_15_13.jpg,/content/dec2022/2022-12-01/back_2022_12_01_10_15_13.jpg,2022_12_01_10_15_13,2022-12-01,"[0, 0, 0, 0, 0, 0, 0, 1]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,1,3,1
0,2,5,4,50-100,0,0,0,/content/dec2022/2022-12-01/front_2022_12_01_14_19_56.jpg,/content/dec2022/2022-12-01/back_2022_12_01_14_19_56.jpg,2022_12_01_14_19_56,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 95, 'lycra': 5}","[95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]",2,2,2,2,1
0,2,5,5,50-100,1,0,0,/content/dec2022/2022-12-01/front_2022_12_01_12_49_46.jpg,/content/dec2022/2022-12-01/back_2022_12_01_12_49_46.jpg,2022_12_01_12_49_46,2022-12-01,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0,3,1
1,3,5,4,100-150,1,0,0,/content/dec2022/2022-12-01/front_2022_12_01_12_57_20.jpg,/content/dec2022/2022-12-01/back_2022_12_01_12_57_20.jpg,2022_12_01_12_57_20,2022-12-01,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,"{'acrylic': 73, 'wool': 27}","[0, 0, 0, 73, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,2,0,3,1
2,5,3,3,<50,1,0,1,/content/dec2022/2022-12-01/front_2022_12_01_13_18_24.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_18_24.jpg,2022_12_01_13_18_24,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,2,5,0
0,2,5,5,50-100,1,0,0,/content/dec2022/2022-12-01/front_2022_12_01_13_57_59.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_57_59.jpg,2022_12_01_13_57_59,2022-12-01,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,0,4,1
1,3,5,4,100-150,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_13_54_08.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_54_08.jpg,2022_12_01_13_54_08,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 65, 'cotton': 35}","[35, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,2,0,1
0,2,4,2,<50,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_13_20_26.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_20_26.jpg,2022_12_01_13_20_26,2022-12-01,"[0, 0, 0, 0, 1, 1, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0,0,0
0,2,5,5,50-100,0,0,0,/content/dec2022/2022-12-01/front_2022_12_01_13_48_18.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_48_18.jpg,2022_12_01_13_48_18,2022-12-01,"[0, 0, 0, 0, 0, 0, 1, 0]",0,0,"{'cotton': 80, 'polyester': 20}","[80, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,5,0
0,5,3,2,<50,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_13_56_36.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_56_36.jpg,2022_12_01_13_56_36,2022-12-01,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,"{'viscose': 75, 'polyester': 25}","[0, 25, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,0,3,0
1,1,4,3,50-100,1,1,0,/content/dec2022/2022-12-01/front_2022_12_01_12_54_58.jpg,/content/dec2022/2022-12-01/back_2022_12_01_12_54_58.jpg,2022_12_01_12_54_58,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0,0,0
0,1,4,2,<50,2,1,0,/content/dec2022/2022-12-01/front_2022_12_01_13_30_10.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_30_10.jpg,2022_12_01_13_30_10,2022-12-01,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 55, 'viscose': 45}","[55, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0,0,0
0,3,4,3,<50,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_14_12_32.jpg,/content/dec2022/2022-12-01/back_2022_12_01_14_12_32.jpg,2022_12_01_14_12_32,2022-12-01,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,5,0,2,0
0,3,4,3,<50,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_14_09_23.jpg,/content/dec2022/2022-12-01/back_2022_12_01_14_09_23.jpg,2022_12_01_14_09_23,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'nylon': 98, 'elastane': 2}","[0, 0, 0, 0, 98, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,3,3,0
0,2,3,3,<50,1,1,0,/content/dec2022/2022-12-01/front_2022_12_01_13_28_10.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_28_10.jpg,2022_12_01_13_28_10,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 95, 'elastane': 5}","[95, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,2,4,0
1,2,5,5,50-100,1,0,0,/content/dec2022/2022-12-01/front_2022_12_01_13_09_52.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_09_52.jpg,2022_12_01_13_09_52,2022-12-01,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'viscose': 60, 'polyester': 40}","[0, 40, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0,3,1
1,3,3,3,<50,1,0,0,/content/dec2022/2022-12-01/front_2022_12_01_13_07_23.jpg,/content/dec2022/2022-12-01/back_2022_12_01_13_07_23.jpg,2022_12_01_13_07_23,2022-12-01,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'acrylic': 66, 'cotton': 34}","[34, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0,0,0
0,2,5,3,<50,0,1,0,/content/dec2022/2022-12-01/front_2022_12_01_14_06_34.jpg,/content/dec2022/2022-12-01/back_2022_12_01_14_06_34.jpg,2022_12_01_14_06_34,2022-12-01,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 69, 'polyester': 31}","[69, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,1,0,5,0
